************************************************************************************
* InputFile for MFLUX standalone model - Tp values                                                
************************************************************************************
* Time (d)   Tp (cm/d)
2.458333333	0.103527618
2.46875	0.078036129
2.479166667	0.052210477
2.489583333	0.026161252
2.5	2.4503E-16
2.510416667	0.02
2.520833333	0.02
2.53125	0.02
2.541666667	0.02
2.552083333	0.02
2.5625	0.02
2.572916667	0.02
2.583333333	0.02
2.59375	0.02
2.604166667	0.02
2.614583333	0.02
2.625	0.02
2.635416667	0.02
2.645833333	0.02
2.65625	0.02
2.666666667	0.02
2.677083333	0.02
2.6875	0.02
2.697916667	0.02
2.708333333	0.02
2.71875	0.02
2.729166667	0.02
2.739583333	0.02
2.75	0.02
2.760416667	0.02
2.770833333	0.02
2.78125	0.02
2.791666667	0.02
2.802083333	0.02
2.8125	0.02
2.822916667	0.02
2.833333333	0.02
2.84375	0.02
2.854166667	0.02
2.864583333	0.02
2.875	0.02
2.885416667	0.02
2.895833333	0.02
2.90625	0.02
2.916666667	0.02
2.927083333	0.02
2.9375	0.02
2.947916667	0.02
2.958333333	0.02
2.96875	0.02
2.979166667	0.02
2.989583333	0.02
3	0.02
3.010416667	0.026161252
3.020833333	0.052210477
3.03125	0.078036129
3.041666667	0.103527618
3.052083333	0.128575786
3.0625	0.153073373
3.072916667	0.176915476
3.083333333	0.2
3.09375	0.222228093
3.104166667	0.243504572
3.114583333	0.263738326
3.125	0.282842712
3.135416667	0.300735923
3.145833333	0.317341336
3.15625	0.332587845
3.166666667	0.346410162
3.177083333	0.358749097
3.1875	0.369551813
3.197916667	0.378772052
3.208333333	0.386370331
3.21875	0.392314112
3.229166667	0.396577945
3.239583333	0.399143569
3.25	0.4
3.260416667	0.399143569
3.270833333	0.396577945
3.28125	0.392314112
3.291666667	0.386370331
3.302083333	0.378772052
3.3125	0.369551813
3.322916667	0.358749097
3.333333333	0.346410162
3.34375	0.332587845
3.354166667	0.317341336
3.364583333	0.300735923
3.375	0.282842712
3.385416667	0.263738326
3.395833333	0.243504572
3.40625	0.222228093
3.416666667	0.2
3.427083333	0.176915476
3.4375	0.153073373
3.447916667	0.128575786
3.458333333	0.103527618
3.46875	0.078036129
3.479166667	0.052210477
3.489583333	0.026161252
3.5	3.43042E-16
3.510416667	0.02
3.520833333	0.02
3.53125	0.02
3.541666667	0.02
3.552083333	0.02
3.5625	0.02
3.572916667	0.02
3.583333333	0.02
3.59375	0.02
3.604166667	0.02
3.614583333	0.02
3.625	0.02
3.635416667	0.02
3.645833333	0.02
3.65625	0.02
3.666666667	0.02
3.677083333	0.02
3.6875	0.02
3.697916667	0.02
3.708333333	0.02
3.71875	0.02
3.729166667	0.02
3.739583333	0.02
3.75	0.02
3.760416667	0.02
3.770833333	0.02
3.78125	0.02
3.791666667	0.02
3.802083333	0.02
3.8125	0.02
3.822916667	0.02
3.833333333	0.02
3.84375	0.02
3.854166667	0.02
3.864583333	0.02
3.875	0.02
3.885416667	0.02
3.895833333	0.02
3.90625	0.02
3.916666667	0.02
3.927083333	0.02
3.9375	0.02
3.947916667	0.02
3.958333333	0.02
3.96875	0.02
3.979166667	0.02
3.989583333	0.02
4	0.02
4.010416667	0.026161252
4.020833333	0.052210477
4.03125	0.078036129
4.041666667	0.103527618
4.052083333	0.128575786
4.0625	0.153073373
4.072916667	0.176915476
4.083333333	0.2
4.09375	0.222228093
4.104166667	0.243504572
4.114583333	0.263738326
4.125	0.282842712
4.135416667	0.300735923
4.145833333	0.317341336
4.15625	0.332587845
4.166666667	0.346410162
4.177083333	0.358749097
4.1875	0.369551813
4.197916667	0.378772052
4.208333333	0.386370331
4.21875	0.392314112
4.229166667	0.396577945
4.239583333	0.399143569
4.25	0.4
4.260416667	0.399143569
4.270833333	0.396577945
4.28125	0.392314112
4.291666667	0.386370331
4.302083333	0.378772052
4.3125	0.369551813
4.322916667	0.358749097
4.333333333	0.346410162
4.34375	0.332587845
4.354166667	0.317341336
4.364583333	0.300735923
4.375	0.282842712
4.385416667	0.263738326
4.395833333	0.243504572
4.40625	0.222228093
4.416666667	0.2
4.427083333	0.176915476
4.4375	0.153073373
4.447916667	0.128575786
4.458333333	0.103527618
4.46875	0.078036129
4.479166667	0.052210477
4.489583333	0.026161252
4.5	4.41053E-16
4.510416667	0.02
4.520833333	0.02
4.53125	0.02
4.541666667	0.02
4.552083333	0.02
4.5625	0.02
4.572916667	0.02
4.583333333	0.02
4.59375	0.02
4.604166667	0.02
4.614583333	0.02
4.625	0.02
4.635416667	0.02
4.645833333	0.02
4.65625	0.02
4.666666667	0.02
4.677083333	0.02
4.6875	0.02
4.697916667	0.02
4.708333333	0.02
4.71875	0.02
4.729166667	0.02
4.739583333	0.02
4.75	0.02
4.760416667	0.02
4.770833333	0.02
4.78125	0.02
4.791666667	0.02
4.802083333	0.02
4.8125	0.02
4.822916667	0.02
4.833333333	0.02
4.84375	0.02
4.854166667	0.02
4.864583333	0.02
4.875	0.02
4.885416667	0.02
4.895833333	0.02
4.90625	0.02
4.916666667	0.02
4.927083333	0.02
4.9375	0.02
4.947916667	0.02
4.958333333	0.02
4.96875	0.02
4.979166667	0.02
4.989583333	0.02
5	0.02
5.010416667	0.026161252
5.020833333	0.052210477
5.03125	0.078036129
5.041666667	0.103527618
5.052083333	0.128575786
5.0625	0.153073373
5.072916667	0.176915476
5.083333333	0.2
5.09375	0.222228093
5.104166667	0.243504572
5.114583333	0.263738326
5.125	0.282842712
5.135416667	0.300735923
5.145833333	0.317341336
5.15625	0.332587845
5.166666667	0.346410162
5.177083333	0.358749097
5.1875	0.369551813
5.197916667	0.378772052
5.208333333	0.386370331
5.21875	0.392314112
5.229166667	0.396577945
5.239583333	0.399143569
5.25	0.4
5.260416667	0.399143569
5.270833333	0.396577945
5.28125	0.392314112
5.291666667	0.386370331
5.302083333	0.378772052
5.3125	0.369551813
5.322916667	0.358749097
5.333333333	0.346410162
5.34375	0.332587845
5.354166667	0.317341336
5.364583333	0.300735923
5.375	0.282842712
5.385416667	0.263738326
5.395833333	0.243504572
5.40625	0.222228093
5.416666667	0.2
5.427083333	0.176915476
5.4375	0.153073373
5.447916667	0.128575786
5.458333333	0.103527618
5.46875	0.078036129
5.479166667	0.052210477
5.489583333	0.026161252
5.5	1.96015E-15
5.510416667	0.02
5.520833333	0.02
5.53125	0.02
5.541666667	0.02
5.552083333	0.02
5.5625	0.02
5.572916667	0.02
5.583333333	0.02
5.59375	0.02
5.604166667	0.02
5.614583333	0.02
5.625	0.02
5.635416667	0.02
5.645833333	0.02
5.65625	0.02
5.666666667	0.02
5.677083333	0.02
5.6875	0.02
5.697916667	0.02
5.708333333	0.02
5.71875	0.02
5.729166667	0.02
5.739583333	0.02
5.75	0.02
5.760416667	0.02
5.770833333	0.02
5.78125	0.02
5.791666667	0.02
5.802083333	0.02
5.8125	0.02
5.822916667	0.02
5.833333333	0.02
5.84375	0.02
5.854166667	0.02
5.864583333	0.02
5.875	0.02
5.885416667	0.02
5.895833333	0.02
5.90625	0.02
5.916666667	0.02
5.927083333	0.02
5.9375	0.02
5.947916667	0.02
5.958333333	0.02
5.96875	0.02
5.979166667	0.02
5.989583333	0.02
6	0.02
6.010416667	0.026161252
6.020833333	0.052210477
6.03125	0.078036129
6.041666667	0.103527618
6.052083333	0.128575786
6.0625	0.153073373
6.072916667	0.176915476
6.083333333	0.2
6.09375	0.222228093
6.104166667	0.243504572
6.114583333	0.263738326
6.125	0.282842712
6.135416667	0.300735923
6.145833333	0.317341336
6.15625	0.332587845
6.166666667	0.346410162
6.177083333	0.358749097
6.1875	0.369551813
6.197916667	0.378772052
6.208333333	0.386370331
6.21875	0.392314112
6.229166667	0.396577945
6.239583333	0.399143569
6.25	0.4
6.260416667	0.399143569
6.270833333	0.396577945
6.28125	0.392314112
6.291666667	0.386370331
6.302083333	0.378772052
6.3125	0.369551813
6.322916667	0.358749097
6.333333333	0.346410162
6.34375	0.332587845
6.354166667	0.317341336
6.364583333	0.300735923
6.375	0.282842712
6.385416667	0.263738326
6.395833333	0.243504572
6.40625	0.222228093
6.416666667	0.2
6.427083333	0.176915476
6.4375	0.153073373
6.447916667	0.128575786
6.458333333	0.103527618
6.46875	0.078036129
6.479166667	0.052210477
6.489583333	0.026161252
6.5	0.02
6.510416667	0.02
6.520833333	0.02
6.53125	0.02
6.541666667	0.02
6.552083333	0.02
6.5625	0.02
6.572916667	0.02
6.583333333	0.02
6.59375	0.02
6.604166667	0.02
6.614583333	0.02
6.625	0.02
6.635416667	0.02
6.645833333	0.02
6.65625	0.02
6.666666667	0.02
6.677083333	0.02
6.6875	0.02
6.697916667	0.02
6.708333333	0.02
6.71875	0.02
6.729166667	0.02
6.739583333	0.02
6.75	0.02
6.760416667	0.02
6.770833333	0.02
6.78125	0.02
6.791666667	0.02
6.802083333	0.02
6.8125	0.02
6.822916667	0.02
6.833333333	0.02
6.84375	0.02
6.854166667	0.02
6.864583333	0.02
6.875	0.02
6.885416667	0.02
6.895833333	0.02
6.90625	0.02
6.916666667	0.02
6.927083333	0.02
6.9375	0.02
6.947916667	0.02
6.958333333	0.02
6.96875	0.02
6.979166667	0.02
6.989583333	0.02
7	0.02
7.010416667	0.026161252
7.020833333	0.052210477
7.03125	0.078036129
7.041666667	0.103527618
7.052083333	0.128575786
7.0625	0.153073373
7.072916667	0.176915476
7.083333333	0.2
7.09375	0.222228093
7.104166667	0.243504572
7.114583333	0.263738326
7.125	0.282842712
7.135416667	0.300735923
7.145833333	0.317341336
7.15625	0.332587845
7.166666667	0.346410162
7.177083333	0.358749097
7.1875	0.369551813
7.197916667	0.378772052
7.208333333	0.386370331
7.21875	0.392314112
7.229166667	0.396577945
7.239583333	0.399143569
7.25	0.4
7.260416667	0.399143569
7.270833333	0.396577945
7.28125	0.392314112
7.291666667	0.386370331
7.302083333	0.378772052
7.3125	0.369551813
7.322916667	0.358749097
7.333333333	0.346410162
7.34375	0.332587845
7.354166667	0.317341336
7.364583333	0.300735923
7.375	0.282842712
7.385416667	0.263738326
7.395833333	0.243504572
7.40625	0.222228093
7.416666667	0.2
7.427083333	0.176915476
7.4375	0.153073373
7.447916667	0.128575786
7.458333333	0.103527618
7.46875	0.078036129
7.479166667	0.052210477
7.489583333	0.026161252
7.5	2.15617E-15
7.510416667	0.02
7.520833333	0.02
7.53125	0.02
7.541666667	0.02
7.552083333	0.02
7.5625	0.02
7.572916667	0.02
7.583333333	0.02
7.59375	0.02

-1 -1  * do not remove this last line
